id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,house_age,renovated,living_to_lot_ratio,bath_per_bed,rooms_per_floor
2111010890,187,300000,3,2.5,2240,3691,2.0,0,0,3,7,2240,0,2003,0,98092,47.3364,-122.169,2619,3691,22,0,0.6067172264355363,0.625,2.736318407960199
4137070830,278,269100,3,2.5,2190,7904,2.0,0,0,3,8,2190,0,1995,0,98092,47.2617,-122.21,2190,7669,30,0,0.27703984819734345,0.625,2.736318407960199
7283900036,108,402500,3,1.0,990,10752,1.5,0,0,4,7,990,0,1929,0,98133,47.7648,-122.35,1820,7600,96,0,0.09206733004742862,0.25,2.6490066225165565
345700340,39,306888,2,1.5,1010,7719,2.0,0,0,3,7,1010,0,1981,0,98056,47.5128,-122.189,1210,7719,44,0,0.13082901554404144,0.5,1.7412935323383087
4178300070,236,795000,4,2.5,2920,14210,2.0,0,0,4,10,2920,0,1978,0,98007,47.6196,-122.15,2840,13702,47,0,0.20547463232707058,0.5,3.2338308457711444
3342103228,94,525000,4,2.5,2310,5573,2.0,0,0,4,9,2310,0,2003,0,98056,47.5197,-122.2,2310,6189,22,0,0.41442411194833156,0.5,3.2338308457711444
5451300105,79,1050000,3,2.5,3470,12076,2.0,0,3,3,10,2560,910,1988,0,98040,47.5319,-122.238,3590,17677,37,0,0.2873230106814606,0.625,2.736318407960199
5249803645,119,452000,2,1.0,1220,6000,1.0,0,0,3,6,880,340,1938,0,98118,47.5647,-122.27,1220,6840,87,0,0.2032994500916514,0.3333333333333333,2.9702970297029703
7326200030,337,350000,3,2.25,1550,5401,2.0,0,0,3,7,1550,0,2000,0,98019,47.737,-121.967,1740,4485,25,0,0.28693076638282117,0.5625,2.611940298507463
7227502075,333,410000,4,2.5,2070,6180,2.0,0,0,3,8,2070,0,2007,0,98056,47.4915,-122.183,1250,6018,18,0,0.3348972658145931,0.5,3.2338308457711444
7011200160,195,595000,3,1.75,2060,3600,1.5,0,0,3,7,1180,880,1905,1985,98119,47.6389,-122.371,1730,2475,120,1,0.5720633157456262,0.4375,3.1456953642384105
7202340390,331,499000,3,2.5,1690,4851,2.0,0,0,3,7,1690,0,2004,0,98053,47.6795,-122.034,2330,4851,21,0,0.3483099752679307,0.625,2.736318407960199
5412100240,173,340000,4,2.5,2550,7555,2.0,0,0,3,8,2550,0,2001,0,98001,47.2614,-122.29,2550,6800,24,0,0.3374801482265749,0.5,3.2338308457711444
1245000685,54,1065000,5,3.25,3370,7947,2.0,0,0,3,10,3370,0,2001,0,98033,47.6906,-122.202,2040,7900,24,0,0.4240060392551585,0.5416666666666666,4.104477611940299
3222059187,26,460000,4,3.0,2230,52983,2.0,0,0,3,8,2230,0,1991,0,98030,47.3577,-122.195,2060,8755,34,0,0.0420881775630379,0.6,3.4825870646766175
1822500270,109,345000,4,2.5,2382,5899,2.0,0,0,3,8,2382,0,2011,0,98003,47.2793,-122.295,2382,5897,14,0,0.40372881355932205,0.5,3.2338308457711444
2310010270,283,280500,3,2.25,1620,7566,2.0,0,0,3,7,1620,0,1990,0,98038,47.3566,-122.039,1470,7566,35,0,0.21408748513281353,0.5625,2.611940298507463
9547204930,290,704000,3,1.0,1140,6120,1.5,0,0,3,7,1140,0,1926,0,98115,47.6822,-122.309,1800,4080,99,0,0.18624407776507107,0.25,2.6490066225165565
8137500400,158,545000,3,2.5,2140,40173,2.0,0,0,4,8,2140,0,1990,0,98027,47.4786,-122.066,2380,43016,35,0,0.05326828296908448,0.625,2.736318407960199
3343901242,97,335000,3,1.5,1900,7584,1.0,0,0,5,7,1900,0,1962,0,98056,47.5091,-122.19,1410,7584,63,0,0.2504943968358603,0.375,4.455445544554456
486000510,21,1325000,4,3.0,3370,7920,1.0,0,3,3,10,1860,1510,1988,0,98117,47.6773,-122.403,2730,7380,37,0,0.42545133190253753,0.6,6.930693069306931
537000075,101,420000,3,2.75,2300,8000,1.0,0,0,3,7,1430,870,1965,0,98003,47.3293,-122.306,2070,10200,60,0,0.287464066991626,0.6875,5.693069306930693
3544400045,285,705000,4,2.0,2040,5050,1.0,0,0,5,7,1160,880,1937,0,98115,47.6885,-122.324,2040,5050,88,0,0.40388041971886757,0.4,5.9405940594059405
9211520400,186,274900,4,1.75,1840,10528,1.0,0,0,3,7,1210,630,1990,0,98023,47.2987,-122.385,1620,9331,35,0,0.17475543736347232,0.35,5.693069306930693
2738600140,0,499950,4,2.5,2860,3345,2.0,0,0,3,8,2190,670,2004,0,98072,47.7735,-122.158,2860,3596,21,0,0.8547519426180514,0.5,3.2338308457711444
3073500111,311,415250,3,1.5,1400,7550,1.0,0,0,4,7,1400,0,1953,0,98133,47.7566,-122.337,1730,7562,72,0,0.18540590650245,0.375,4.455445544554456
7889000160,310,222000,3,1.0,990,7520,1.0,0,0,4,7,990,0,1958,0,98002,47.285,-122.207,990,7440,67,0,0.13163143199042682,0.25,3.9603960396039604
1422059129,104,375000,3,2.0,3120,42247,1.0,0,0,4,7,2150,970,1980,0,98042,47.3925,-122.137,2100,43416,45,0,0.07384964968755918,0.5,4.9504950495049505
9430000070,354,300000,3,2.5,1640,5707,2.0,0,0,3,7,1640,0,1995,0,98031,47.4016,-122.209,1850,5827,30,0,0.28731604765241764,0.625,2.736318407960199
2518400046,200,456700,3,1.75,2820,8879,1.0,0,0,5,7,1540,1280,1920,1957,98146,47.5094,-122.376,1640,7850,105,1,0.31756756756756754,0.4375,4.702970297029703
1315300070,312,925500,3,2.75,1970,5200,1.5,0,3,3,8,1970,0,1915,2002,98136,47.5374,-122.388,2140,5200,110,1,0.3787733128244568,0.6875,3.80794701986755
1081330030,82,375000,5,2.5,2840,15598,1.0,0,0,4,8,1470,1370,1975,0,98059,47.4693,-122.117,2570,14930,50,0,0.18206295275338163,0.4166666666666667,7.425742574257426
4397010140,165,420000,3,2.5,2370,15375,2.0,0,2,3,9,2370,0,1993,0,98042,47.3803,-122.147,2450,9800,32,0,0.1541363163371488,0.625,2.736318407960199
8564700240,168,575000,3,2.5,2610,7301,2.0,0,0,3,8,2610,0,2004,0,98072,47.7614,-122.139,2460,7181,21,0,0.3574363188167625,0.625,2.736318407960199
597000566,352,335000,3,2.0,1340,1951,1.0,0,0,3,6,670,670,1915,0,98144,47.5763,-122.309,1520,2248,110,0,0.6864754098360656,0.5,4.9504950495049505
9828202030,283,428000,4,2.0,1300,7200,1.0,0,0,3,7,1300,0,1958,0,98122,47.6169,-122.294,1540,6600,67,0,0.18053048187751702,0.4,5.9405940594059405
7214711260,152,655000,4,2.5,3340,34238,1.0,0,0,4,8,2060,1280,1977,0,98077,47.7654,-122.076,2400,36590,48,0,0.09754957796664622,0.5,6.435643564356436
5569620550,56,738000,3,3.0,2630,4896,2.0,0,0,3,9,2630,0,2006,0,98052,47.6932,-122.133,2880,4972,19,0,0.5370635082703696,0.75,2.985074626865672
6145601890,109,415000,5,1.75,1960,3748,1.0,0,0,3,7,980,980,1965,0,98133,47.7027,-122.349,1410,3844,60,0,0.5228060816217658,0.2916666666666667,6.683168316831683
9269200831,115,392000,3,1.0,1090,6125,1.0,0,0,4,6,790,300,1945,0,98126,47.5343,-122.37,1050,6125,80,0,0.17793013385569703,0.25,3.9603960396039604
6021502470,188,555000,2,1.0,1550,4600,1.0,0,0,4,7,1050,500,1941,0,98117,47.686,-122.384,1550,4600,84,0,0.33688328624212127,0.3333333333333333,2.9702970297029703
646910560,299,260000,3,2.5,1770,2677,2.0,0,0,3,7,1770,0,2005,0,98055,47.4339,-122.194,1550,1798,20,0,0.6609410007468259,0.625,2.736318407960199
2475900565,302,392500,3,1.0,1390,10500,1.5,0,0,3,6,1390,0,1940,0,98024,47.567,-121.893,1350,9800,85,0,0.13236834587182172,0.25,2.6490066225165565
4139430810,91,912000,3,2.5,2979,17313,2.0,0,2,3,11,2979,0,1993,0,98006,47.5503,-122.118,3890,14797,32,0,0.1720572946748296,0.625,2.736318407960199
2586800140,200,135000,2,1.0,830,7609,1.0,0,0,3,6,830,0,1943,0,98146,47.5057,-122.348,1170,7609,82,0,0.10906701708278581,0.3333333333333333,2.9702970297029703
226059121,103,500000,3,2.75,1560,77536,1.0,0,0,3,7,1400,160,1978,0,98072,47.7695,-122.126,2210,41449,47,0,0.020119426854276024,0.6875,5.693069306930693
7696610270,238,238000,3,1.5,1360,7488,1.0,0,0,4,7,1050,310,1975,0,98001,47.3314,-122.275,1580,7508,50,0,0.1815996795299773,0.375,4.455445544554456
4279900140,152,251000,4,2.0,1650,5974,1.0,0,0,5,7,860,790,1972,0,98178,47.5008,-122.257,1940,6001,53,0,0.27615062761506276,0.4,5.9405940594059405
5422560810,73,406500,2,1.75,1510,5319,2.0,0,0,4,8,1510,0,1978,0,98052,47.6647,-122.13,1740,6160,47,0,0.28383458646616544,0.5833333333333334,1.865671641791045
1657300270,305,433495,4,2.25,3010,10925,2.0,0,0,4,9,3010,0,1988,0,98092,47.3326,-122.201,2690,10925,37,0,0.27548965769723593,0.45,3.109452736318408
8648210140,235,265000,3,2.25,1510,6071,1.0,0,0,4,7,1150,360,1985,0,98042,47.3619,-122.077,1510,7271,40,0,0.2486824769433465,0.5625,5.198019801980198
3034200247,272,360000,3,1.75,1950,7260,1.0,0,0,3,8,1520,430,1957,0,98133,47.7187,-122.33,1950,7548,68,0,0.26855804985539183,0.4375,4.702970297029703
2204500550,76,425000,4,1.0,1800,12485,1.0,0,0,5,7,950,850,1955,0,98006,47.5729,-122.147,1290,9840,70,0,0.14416146083613648,0.2,4.9504950495049505
7390400069,320,450000,2,2.75,2810,11205,1.0,0,0,3,7,1510,1300,1968,0,98178,47.4869,-122.243,2520,13000,57,0,0.25075852222023914,0.9166666666666666,4.702970297029703
1077100070,309,449900,3,1.75,1760,8266,1.0,0,0,5,7,1760,0,1954,0,98133,47.7708,-122.339,1400,8519,71,0,0.21289464134510705,0.4375,4.702970297029703
423059360,168,345000,4,2.5,2040,5875,2.0,0,0,3,8,2040,0,2004,0,98056,47.5051,-122.17,2230,5459,21,0,0.34717494894486045,0.5,3.2338308457711444
3316500200,160,612500,4,2.0,1690,35346,1.0,0,0,3,7,1690,0,1967,0,98008,47.6149,-122.124,2050,37846,58,0,0.047811695476278046,0.4,5.9405940594059405
1328300990,95,317000,3,1.75,1530,7650,1.0,0,0,4,8,1530,0,1977,0,98058,47.4435,-122.128,1850,6804,48,0,0.19997385962619266,0.4375,4.702970297029703
4443800505,361,585000,3,1.5,1810,3880,1.5,0,0,4,8,1310,500,1929,0,98117,47.6835,-122.392,1400,3880,96,0,0.4663746457098686,0.375,2.980132450331126
7327500200,47,455000,3,1.75,1180,14292,1.0,0,0,3,7,1180,0,1981,0,98045,47.4818,-121.733,1480,14400,44,0,0.0825578954733086,0.4375,4.702970297029703
4054510310,212,1035000,4,4.0,4090,51908,2.0,0,0,3,11,4090,0,1991,0,98077,47.7226,-122.039,4290,41655,34,0,0.07879173168429367,0.8,3.9800995024875627
7525100060,110,497000,4,2.25,2250,3463,2.0,0,0,4,8,2250,0,1968,0,98052,47.6324,-122.106,1850,2811,57,0,0.6495381062355658,0.45,3.109452736318408
3065600270,346,226750,3,1.75,1070,6315,1.0,0,0,3,7,1070,0,1992,0,98023,47.2803,-122.356,1520,5707,33,0,0.1694110196326789,0.4375,4.702970297029703
2881700273,109,385000,4,2.0,1820,7102,1.0,0,0,3,7,1220,600,1950,0,98155,47.7447,-122.324,1650,8184,75,0,0.2562297620723638,0.4,5.9405940594059405
7889600685,222,205000,3,0.75,1080,5025,1.0,0,0,3,5,1080,0,1948,0,98146,47.4936,-122.335,1370,6000,77,0,0.2148826104257859,0.1875,3.712871287128713
1137500070,150,745000,4,2.5,2760,13093,2.0,0,0,4,9,2760,0,1989,0,98075,47.5845,-122.06,2810,13545,36,0,0.2107835649915992,0.5,3.2338308457711444
5104530810,49,371000,4,2.5,2550,4770,2.0,0,0,3,8,2550,0,2005,0,98038,47.3526,-122.0,2380,4590,20,0,0.5344791448333682,0.5,3.2338308457711444
3905060070,119,545000,4,2.5,2080,8504,2.0,0,0,3,8,2080,0,1991,0,98029,47.5703,-121.998,2000,6773,34,0,0.24456202233980012,0.5,3.2338308457711444
6450302545,362,443000,3,1.0,1280,5460,1.5,0,0,4,7,1280,0,1931,0,98133,47.7321,-122.334,1390,5500,94,0,0.2343893059879143,0.25,2.6490066225165565
7972602435,311,287000,2,1.0,950,6350,1.0,0,0,3,7,950,0,1951,0,98106,47.528,-122.352,1080,7620,74,0,0.1495827428751378,0.3333333333333333,2.9702970297029703
5423500240,53,194000,3,1.0,1050,7577,1.0,0,0,3,7,1050,0,1983,0,98023,47.2891,-122.357,1430,7245,42,0,0.13855898653998416,0.25,3.9603960396039604
8074200160,58,265000,3,1.0,1800,7650,1.0,0,0,5,7,1800,0,1957,0,98056,47.4922,-122.178,1230,7650,68,0,0.235263364266109,0.25,3.9603960396039604
3317500070,332,1135000,4,2.75,3840,10004,1.0,0,2,4,9,2110,1730,1963,0,98040,47.5606,-122.225,3500,12118,62,0,0.383808095952024,0.55,6.683168316831683
6119700030,362,699950,4,3.25,3674,12793,2.0,0,1,3,9,3674,0,1987,0,98166,47.4357,-122.343,3220,13100,38,0,0.28716585899640457,0.65,3.606965174129354
2568800160,166,433000,4,1.0,1710,7000,1.5,0,0,3,7,1710,0,1950,0,98125,47.7037,-122.293,2030,7938,75,0,0.24425082131124126,0.2,3.3112582781456954
2781250520,167,200000,2,1.75,910,2693,1.0,0,0,3,6,910,0,2003,0,98038,47.3493,-122.025,1360,2693,22,0,0.33778767631774315,0.5833333333333334,3.712871287128713
7230200310,333,289571,3,1.5,1340,25160,1.0,0,0,3,7,1340,0,1968,0,98059,47.475,-122.111,1440,23680,57,0,0.05325702476054211,0.375,4.455445544554456
4400900030,31,440000,4,2.75,2340,11034,1.0,0,0,3,8,1720,620,1967,0,98155,47.7686,-122.278,2370,11941,58,0,0.2120525600362483,0.55,6.683168316831683
4038300070,195,400000,3,1.5,1510,8360,1.0,0,0,3,7,1120,390,1960,0,98007,47.6119,-122.133,1700,8360,65,0,0.18060040664992225,0.375,4.455445544554456
5706000070,165,589000,4,2.5,2630,15000,2.0,0,0,5,8,2630,0,1962,0,98027,47.5262,-122.028,1770,8700,63,0,0.17532164522365176,0.5,3.2338308457711444
825069078,317,850000,5,2.25,3100,97661,2.0,0,0,3,9,3100,0,1986,0,98053,47.6624,-122.062,2370,53993,39,0,0.03174213102332535,0.375,3.606965174129354
363000045,241,520000,3,1.0,940,3000,1.5,0,0,3,7,940,0,1903,0,98122,47.6033,-122.3,1210,3500,122,0,0.31322892369210265,0.25,2.6490066225165565
1912100875,347,555000,2,2.25,1370,1248,2.0,0,0,3,7,1200,170,2000,0,98102,47.6399,-122.32,1800,3360,25,0,1.0968775020016013,0.75,2.1144278606965177
7853230200,302,470000,3,2.5,2480,5082,2.0,0,0,3,7,2480,0,2004,0,98065,47.5297,-121.846,2480,5874,21,0,0.4879008459571119,0.625,2.736318407960199
9406500350,238,207000,2,1.5,1068,1158,2.0,0,0,3,7,1068,0,1990,0,98028,47.753,-122.244,1078,1278,35,0,0.9214840379637619,0.5,1.7412935323383087
5152960350,195,379750,4,2.75,2390,9650,1.0,0,2,3,8,1620,770,1976,0,98003,47.3438,-122.322,2390,10000,49,0,0.24764273132317893,0.55,6.683168316831683
6021500320,361,709000,4,1.75,2170,4600,1.0,0,0,3,7,1270,900,1950,0,98117,47.6894,-122.384,1750,4000,75,0,0.4716366007389698,0.35,5.693069306930693
7137910140,144,240000,3,2.5,1520,9864,1.0,0,0,3,7,1160,360,1993,0,98092,47.3186,-122.171,1580,7425,32,0,0.15408008109477953,0.625,5.445544554455446
6117500955,270,445500,4,1.5,2210,10497,1.0,0,0,4,8,1650,560,1953,0,98166,47.4321,-122.347,1840,12697,72,0,0.2105162888169175,0.3,5.445544554455446
269001331,130,1308000,5,2.5,3200,7863,1.0,0,3,5,8,1600,1600,1959,0,98199,47.6398,-122.39,2640,7680,66,0,0.4069175991861648,0.4166666666666667,7.425742574257426
1023059190,317,210000,3,1.5,1160,10125,1.0,0,0,4,7,1160,0,1959,0,98059,47.4919,-122.151,1440,10018,66,0,0.11455658700375272,0.375,4.455445544554456
8961970560,101,603000,4,2.5,2670,5895,2.0,0,0,3,8,2670,0,1999,0,98074,47.6066,-122.016,2820,6531,26,0,0.4528493894165536,0.5,3.2338308457711444
3066400710,331,720000,3,2.5,2520,10012,2.0,0,0,3,10,2520,0,1987,0,98074,47.6295,-122.051,2680,10071,38,0,0.2516728253270748,0.625,2.736318407960199
795000765,45,92000,2,1.0,760,5500,1.5,0,0,3,5,760,0,1947,0,98168,47.5045,-122.329,1040,5515,78,0,0.13815669878203962,0.3333333333333333,1.9867549668874172
2767603535,261,600000,3,1.75,1310,5000,2.0,0,0,4,7,1310,0,1901,0,98107,47.6722,-122.379,1270,4750,124,0,0.26194761047790444,0.4375,2.3631840796019903
7774200070,332,725000,4,2.5,2750,13950,1.0,0,3,4,8,1380,1370,1948,0,98146,47.4938,-122.364,2460,13950,77,0,0.19711848613002653,0.5,6.435643564356436
4029400140,221,409950,5,2.25,1790,10300,1.0,0,0,3,7,1270,520,1961,0,98155,47.7718,-122.292,1790,10300,64,0,0.17376953693816136,0.375,7.178217821782178
1954400060,4,515000,3,2.5,1790,7167,2.0,0,0,3,8,1790,0,1989,0,98074,47.6176,-122.045,1680,7418,36,0,0.24972098214285715,0.625,2.736318407960199
2473002650,366,495000,4,2.5,2400,11640,1.0,0,0,5,8,1800,600,1968,0,98058,47.4485,-122.139,2440,10823,57,0,0.20616785499527532,0.5,6.435643564356436
5451220200,53,998000,4,2.25,2420,10200,2.0,0,0,4,9,2420,0,1973,0,98040,47.5336,-122.225,2390,10200,52,0,0.23723164395647486,0.45,3.109452736318408
1472700200,68,630000,3,1.75,1710,8767,1.0,0,0,4,8,1710,0,1986,0,98033,47.6945,-122.188,2050,9200,39,0,0.19502737226277372,0.4375,4.702970297029703
1661000060,91,410000,3,1.75,2000,7480,1.0,0,0,3,8,1320,680,1972,0,98177,47.7734,-122.359,2000,8610,53,0,0.26734393797620637,0.4375,4.702970297029703
2600110710,109,602000,3,2.25,1580,11580,1.0,0,0,4,8,1580,0,1979,0,98006,47.5503,-122.155,2630,10009,46,0,0.1364303600725326,0.5625,5.198019801980198
2600110560,194,750000,4,2.75,2310,10232,1.0,0,0,5,8,1310,1000,1980,0,98006,47.5515,-122.153,2820,9886,45,0,0.2257402521254764,0.55,6.683168316831683
8617000060,67,711600,4,3.0,3580,9316,2.5,0,0,3,10,2370,1210,1991,0,98007,47.595,-122.133,2580,9242,34,0,0.38424385531823546,0.6,2.7888446215139444
8562720390,115,1050000,4,4.0,4320,8709,2.0,0,0,3,11,3190,1130,2006,0,98027,47.5369,-122.07,4010,8321,19,0,0.49598163030998854,0.8,3.9800995024875627
1137300890,228,700500,3,2.5,2560,35265,2.0,0,0,3,9,2560,0,1981,0,98072,47.7354,-122.095,2820,35496,44,0,0.07259116429422106,0.625,2.736318407960199
4104900340,270,710000,4,2.5,3220,18618,2.0,0,1,3,10,3220,0,1991,0,98056,47.5326,-122.181,2650,11896,34,0,0.17294161877651862,0.5,3.2338308457711444
2616700560,215,250000,3,2.0,1660,13085,1.0,0,0,3,7,1010,650,1985,0,98001,47.3298,-122.277,1660,7778,40,0,0.12685312547760966,0.5,4.9504950495049505
1061500510,166,350000,4,1.75,2420,8400,1.0,0,0,5,7,1620,800,1964,0,98056,47.5017,-122.165,1660,8400,61,0,0.2880609451255803,0.35,5.693069306930693
6411600370,13,475000,7,3.5,2870,29699,1.0,0,0,3,7,1520,1350,1961,0,98125,47.7153,-122.327,1380,7555,64,0,0.09663299663299663,0.4375,10.396039603960396
4154302075,252,200000,2,1.0,830,7200,1.0,0,0,2,6,830,0,1920,0,98118,47.5604,-122.275,1150,6600,105,0,0.1152617691987224,0.3333333333333333,2.9702970297029703
1727500390,181,450000,4,2.25,1710,7000,1.0,0,0,4,7,1040,670,1972,0,98034,47.719,-122.217,1780,6500,53,0,0.24425082131124126,0.45,6.188118811881188
2538410260,91,316000,5,2.5,2600,4641,2.0,0,0,3,7,2600,0,2005,0,98058,47.4325,-122.146,2330,4589,20,0,0.5601034037052994,0.4166666666666667,3.73134328358209
9269200520,167,310000,1,1.0,670,4920,1.0,0,0,3,5,670,0,1920,0,98126,47.5342,-122.373,1050,4920,105,0,0.13615118878276772,0.5,1.9801980198019802
7334400070,288,392000,3,1.5,1500,11975,1.0,0,0,4,7,1500,0,1970,0,98045,47.4658,-121.758,1510,13875,55,0,0.125250501002004,0.375,4.455445544554456
1972200696,157,521000,3,3.25,1460,1254,3.0,0,0,3,8,1460,0,2000,0,98103,47.6535,-122.353,1400,1255,25,0,1.1633466135458168,0.8125,2.0764119601328903
2267000486,112,495000,2,2.0,1540,7110,1.0,0,0,3,7,960,580,1949,0,98117,47.6932,-122.395,1860,7065,76,0,0.21656588384193504,0.6666666666666666,3.9603960396039604
1311800560,203,209000,3,1.75,1250,8084,1.0,0,0,4,7,1250,0,1967,0,98001,47.3364,-122.276,1340,7680,58,0,0.15460729746444032,0.4375,4.702970297029703
9542400075,35,809950,4,2.0,2230,9900,1.5,0,0,5,9,2230,0,1959,0,98005,47.5979,-122.173,2510,11041,66,0,0.22522977477022524,0.4,3.9735099337748343
3223069065,138,400000,2,1.75,1800,224769,1.0,0,0,3,7,1420,380,1950,2008,98038,47.4327,-122.06,1620,112384,75,1,0.008008186145837967,0.5833333333333334,3.712871287128713
1724500030,305,415000,4,2.5,2400,7292,1.0,0,0,3,8,1530,870,1980,0,98133,47.7749,-122.339,1710,7909,45,0,0.3290826820238585,0.5,6.435643564356436
3751602797,61,411000,4,2.0,2370,76665,2.0,0,0,4,8,2370,0,1978,0,98001,47.2831,-122.279,2110,19334,47,0,0.030913312289672083,0.4,2.985074626865672
809002030,132,825000,2,2.0,1830,3600,1.0,0,0,4,7,1230,600,1926,0,98109,47.6359,-122.351,2020,3600,99,0,0.5081921688419884,0.6666666666666666,3.9603960396039604
993002127,288,436000,3,2.25,1480,1384,3.0,0,0,3,8,1480,0,2008,0,98103,47.691,-122.342,1310,1329,17,0,1.068592057761733,0.5625,1.7441860465116281
1473120140,67,460000,4,2.5,2620,8331,2.0,0,0,3,9,2620,0,1991,0,98058,47.4357,-122.159,2760,8174,34,0,0.314450312049928,0.5,3.2338308457711444
7849200861,73,281000,3,1.0,1300,5782,1.0,0,0,4,6,1300,0,1959,0,98065,47.524,-121.821,1020,7200,66,0,0.22479681826041847,0.25,3.9603960396039604
269000030,115,976000,4,1.5,3120,7680,1.0,0,3,3,8,1660,1460,1956,0,98199,47.646,-122.39,2900,7680,69,0,0.40619710975133444,0.3,5.445544554455446
2607760700,344,485000,4,2.5,2400,10364,2.0,0,0,3,8,2400,0,1995,0,98045,47.4832,-121.799,2390,9918,30,0,0.23154848046309695,0.5,3.2338308457711444
7715801090,84,429000,3,2.5,1430,9240,2.0,0,0,3,7,1430,0,1984,0,98074,47.6258,-122.058,1480,8125,41,0,0.15474515745049236,0.625,2.736318407960199
1999600320,297,729000,3,2.5,2480,7428,2.0,0,0,3,9,2480,0,1990,0,98006,47.5489,-122.185,2600,8322,35,0,0.33382689460223447,0.625,2.736318407960199
4221250340,333,625000,3,2.5,2280,4757,2.0,0,0,3,8,2280,0,2003,0,98075,47.5901,-122.018,2280,4534,22,0,0.4791929382093317,0.625,2.736318407960199
3668000810,252,218500,3,1.75,1390,9328,1.0,0,0,4,7,1390,0,1987,0,98092,47.2766,-122.146,1550,8374,38,0,0.14899774895487192,0.4375,4.702970297029703
2337300370,272,175000,3,1.0,1030,8395,1.0,0,0,4,7,1030,0,1960,0,98023,47.3322,-122.337,1370,9380,65,0,0.12267746545974273,0.25,3.9603960396039604
1453602065,271,442500,3,1.0,1120,8200,1.0,0,0,4,7,1120,0,1938,0,98125,47.7254,-122.29,1820,7205,87,0,0.13656871113278868,0.25,3.9603960396039604
3359500960,314,480000,3,2.0,1300,3000,2.0,0,0,3,7,1300,0,1986,0,98115,47.6728,-122.325,1670,4500,39,0,0.433188937020993,0.5,2.4875621890547266
6133100125,159,715500,3,2.25,2410,9668,1.0,0,1,4,8,1540,870,1965,0,98117,47.6996,-122.391,2510,5250,60,0,0.24925018099079532,0.5625,5.198019801980198
8562600260,202,432500,3,1.75,1470,7350,1.0,0,0,3,8,1470,0,1963,0,98052,47.6687,-122.154,1470,7350,62,0,0.19997279281730376,0.4375,4.702970297029703
2325069032,90,875000,5,4.25,4720,18741,2.0,0,0,3,11,3210,1510,2005,0,98053,47.6347,-122.013,3880,37328,20,0,0.2518407854017714,0.7083333333333334,4.601990049751245
1223039235,196,605000,5,2.75,2910,13332,2.0,0,0,4,8,2910,0,1940,1991,98146,47.4977,-122.359,1760,8900,85,1,0.21825545638640967,0.4583333333333333,3.8557213930348264
4139480350,249,1688000,4,4.0,5000,12941,3.0,0,2,3,12,5000,0,2002,0,98006,47.55,-122.103,4560,12941,23,0,0.38633905115129036,0.8,2.6578073089700998
3348401382,275,318000,3,2.25,1690,12662,1.0,0,0,5,7,1090,600,1982,0,98178,47.4972,-122.264,1950,9642,43,0,0.13345968569849168,0.5625,5.198019801980198
164000267,167,311300,2,1.0,1000,7228,1.0,0,0,4,7,1000,0,1947,0,98133,47.7294,-122.352,1100,7228,78,0,0.13833171946327294,0.3333333333333333,2.9702970297029703
1099900030,339,325000,5,2.75,2400,7904,1.0,0,0,3,7,1450,950,1992,0,98188,47.4683,-122.263,2400,7475,33,0,0.3036053130929791,0.4583333333333333,7.673267326732673
4139700260,199,795000,5,3.5,3330,3705,2.0,0,0,3,9,2610,720,2008,0,98006,47.5567,-122.124,2810,3971,17,0,0.8985429033998921,0.5833333333333334,4.228855721393035
6071800310,48,558000,4,2.25,2060,10358,1.0,0,0,4,8,1320,740,1962,0,98006,47.5478,-122.174,2060,9676,63,0,0.19886089390867845,0.45,6.188118811881188
1321720140,26,370000,4,2.5,3090,18645,2.0,0,0,3,9,3090,0,1995,0,98023,47.2902,-122.342,3610,20114,30,0,0.1657191891022203,0.5,3.2338308457711444
8078460320,200,598850,4,2.5,2350,7245,2.0,0,0,3,8,2350,0,1993,0,98074,47.6318,-122.023,2350,9419,32,0,0.3243168644769528,0.5,3.2338308457711444
6388930570,174,515700,3,2.5,2180,9722,2.0,0,0,3,8,2180,0,1994,0,98056,47.527,-122.173,2440,9722,31,0,0.2242106345778052,0.625,2.736318407960199
3709500060,49,458000,3,2.5,1870,5013,2.0,0,0,3,8,1870,0,2003,0,98011,47.7552,-122.221,2040,5555,22,0,0.37295572397287596,0.625,2.736318407960199
5469500640,289,583500,3,2.25,3530,13000,2.5,0,0,4,10,3530,0,1985,0,98042,47.3823,-122.159,2960,13000,40,0,0.2715175755711099,0.5625,2.0916334661354585
293910070,82,653750,4,2.5,2460,4166,2.0,0,0,3,9,2460,0,2003,0,98034,47.7072,-122.232,2460,4964,22,0,0.5903527717782577,0.5,3.2338308457711444
3158500340,70,299000,3,2.5,1650,4725,2.0,0,0,3,8,1650,0,2011,0,98038,47.3548,-122.055,2000,4725,14,0,0.34913245873889126,0.625,2.736318407960199
2617300200,7,532000,5,3.0,3480,57499,1.0,0,0,4,8,2340,1140,1976,0,98027,47.4574,-122.024,2020,40946,49,0,0.060521739130434786,0.5,7.920792079207921
521049200,67,819000,3,2.75,3176,13391,2.0,0,3,4,9,2726,450,1985,0,98198,47.3429,-122.33,3470,12779,40,0,0.23715651135005975,0.6875,2.8606965174129355
